,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
1984,Hyundai,2020,1950000,2700,Diesel,Dealer,Automatic,1,17.01,1582.0,126.2,5.0
1985,Maruti,2018,950000,58511,Diesel,Dealer,Manual,1,24.3,1248.0,88.5,5.0
1986,Ford,2015,365000,105000,Diesel,Dealer,Manual,1,25.83,1498.0,99.0,5.0
1987,Mahindra,2018,900000,26235,Diesel,Dealer,Manual,1,16.55,2498.0,105.0,6.0
1988,Tata,2017,919999,26766,Diesel,Dealer,Manual,1,21.5,1497.0,108.5,5.0
1989,MG,2020,1900000,1600,Petrol,Dealer,Automatic,1,13.96,1451.0,141.0,5.0
1990,Mercedes-Benz,2018,2950000,46000,Diesel,Dealer,Manual,1,15.8,2148.0,170.0,5.0
1991,Mahindra,2019,1075000,23000,Diesel,Dealer,Manual,1,17.3,1497.0,121.0,7.0
1992,Maruti,2017,600000,24522,Petrol,Dealer,Manual,1,20.4,1197.0,81.8,5.0
1993,BMW,2017,3200000,13663,Diesel,Dealer,Automatic,1,22.69,1995.0,190.0,5.0
1994,Skoda,2019,2600000,11000,Diesel,Dealer,Automatic,1,19.3,1968.0,141.0,5.0
1995,Maruti,2016,839000,63000,Diesel,Dealer,Manual,1,24.3,1248.0,88.5,5.0
1996,Volkswagen,2019,635000,2000,Petrol,Dealer,Manual,1,16.2,1199.0,74.0,5.0
1997,Mahindra,2014,550000,300000,Diesel,Individual,Manual,3,12.05,2179.0,120.0,8.0
1998,Mahindra,2011,180000,190000,Diesel,Individual,Manual,3,19.2,1461.0,65.0,5.0
1999,Honda,2015,650000,80000,Diesel,Individual,Manual,1,26.0,1498.0,98.6,5.0
2000,Honda,2011,350000,80000,Petrol,Individual,Manual,2,16.0,1198.0,90.0,5.0
2001,Maruti,2015,265000,54000,Petrol,Individual,Manual,1,23.95,998.0,67.05,5.0
2002,Renault,2018,330000,30000,Petrol,Individual,Manual,1,23.01,999.0,67.0,5.0
2003,Maruti,2019,395000,5000,Petrol,Individual,Manual,1,15.37,1196.0,73.0,7.0
2004,Mahindra,2015,700000,58945,Diesel,Individual,Manual,1,18.49,1493.0,100.0,7.0
2005,Ford,2012,300000,90000,Diesel,Individual,Manual,1,20.0,1399.0,68.0,5.0
2006,Toyota,2011,650000,375000,Diesel,Individual,Manual,1,12.8,2494.0,102.0,8.0
2007,Maruti,2013,625000,160000,Diesel,Individual,Manual,3,20.77,1248.0,88.76,7.0
2008,Volkswagen,2014,425000,80000,Diesel,Individual,Manual,2,15.11,1598.0,103.6,5.0
2009,Maruti,2004,55000,50000,Petrol,Individual,Manual,3,16.1,796.0,37.0,4.0
2010,Tata,2015,250000,80000,Diesel,Individual,Manual,2,19.09,1405.0,69.01,5.0
2011,Mahindra,2015,459999,156975,Diesel,Individual,Manual,1,15.96,2523.0,62.1,9.0
2012,Toyota,2017,1594000,5000,Diesel,Individual,Manual,1,21.43,1364.0,86.79,5.0
2013,Chevrolet,2014,300000,50000,Petrol,Individual,Manual,1,18.2,1199.0,82.4,5.0
2014,Ford,2018,950000,27620,Diesel,Dealer,Manual,1,22.77,1498.0,98.59,5.0
2015,Mahindra,2013,484999,120000,Diesel,Individual,Manual,1,12.05,2179.0,120.0,9.0
2016,Mahindra,2009,161000,120000,Diesel,Individual,Manual,3,14.0,2498.0,112.0,8.0
2017,Hyundai,2015,500000,58000,Petrol,Individual,Manual,1,17.19,1197.0,81.86,5.0
2018,Nissan,2012,350000,50000,Petrol,Individual,Manual,1,16.95,1498.0,97.7,5.0
2019,Maruti,2017,550000,40000,Petrol,Individual,Automatic,1,20.89,1197.0,81.8,5.0
2020,Honda,2018,850000,7800,Petrol,Individual,Manual,1,17.5,1199.0,88.7,5.0
2021,Maruti,2016,240000,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2022,Ford,2011,950000,68000,Diesel,Individual,Manual,1,13.1,2499.0,141.0,7.0
2023,Maruti,2015,423000,60000,Petrol,Individual,Manual,2,16.02,1373.0,93.7,7.0
2024,Tata,2005,90000,74000,Petrol,Individual,Manual,2,12.8,1396.0,85.0,5.0
2025,Tata,2011,350000,58000,Diesel,Individual,Manual,2,13.93,2179.0,138.1,7.0
2026,Maruti,2011,170000,70000,Petrol,Individual,Manual,3,19.0,998.0,66.1,5.0
2027,Ford,2015,450000,70000,Petrol,Individual,Manual,1,18.16,1196.0,86.8,5.0
2028,Hyundai,2009,150000,110000,Petrol,Individual,Manual,2,20.36,1197.0,78.9,5.0
2029,Hyundai,2002,75000,80000,Petrol,Individual,Manual,3,,,,
2030,Hyundai,2016,511000,80000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
2031,Maruti,2018,850000,59000,Diesel,Individual,Manual,1,24.2,1498.0,93.87,7.0
2032,Tata,2018,250000,110000,Diesel,Individual,Manual,1,25.0,1396.0,69.0,5.0
2033,Maruti,2020,420000,25000,Petrol,Individual,Manual,1,21.63,998.0,67.04,5.0
2034,Maruti,2014,180000,55000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2035,Maruti,2015,400000,25000,Diesel,Individual,Manual,1,27.62,793.0,47.0,5.0
2036,Mahindra,2009,150000,300000,Diesel,Individual,Manual,1,14.0,2498.0,112.0,7.0
2037,Ford,2016,500000,143200,Diesel,Individual,Manual,1,25.83,1498.0,99.0,5.0
2038,Jeep,2017,1689999,60000,Diesel,Individual,Manual,1,17.1,1956.0,170.0,5.0
2039,Nissan,2012,204999,120000,Diesel,Individual,Manual,1,23.08,1461.0,63.1,5.0
2040,Maruti,2014,459999,145000,Diesel,Individual,Manual,2,26.21,1248.0,88.5,5.0
2041,Hyundai,2017,600000,30000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
2042,Hyundai,2019,585000,8000,Petrol,Individual,Manual,1,18.9,1197.0,81.86,5.0
2043,Ford,2012,551000,170000,Diesel,Individual,Manual,1,13.1,2499.0,141.0,7.0
2044,Maruti,2013,525000,100000,Diesel,Individual,Manual,1,23.4,1248.0,74.0,5.0
2045,Maruti,2012,160000,62000,Petrol,Individual,Manual,1,14.0,796.0,35.0,5.0
2046,Mahindra,2014,825000,110000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
2048,Chevrolet,2015,600000,80000,Diesel,Individual,Manual,2,13.58,2499.0,72.4,9.0
2049,Maruti,2002,65000,80000,Petrol,Individual,Manual,2,17.3,993.0,60.0,5.0
2050,Maruti,2013,550000,100000,Diesel,Individual,Manual,1,23.4,1248.0,74.0,5.0
2051,Mahindra,2015,650000,120000,Diesel,Individual,Manual,1,15.96,2523.0,63.0,9.0
2052,Maruti,2019,750000,24000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
2053,Mahindra,2017,380000,80000,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
2054,Hyundai,2012,400000,138000,Diesel,Individual,Manual,1,22.32,1582.0,126.32,5.0
2055,Maruti,2003,50000,147000,Petrol,Individual,Manual,4,18.9,998.0,67.1,5.0
2056,Mahindra,2017,750000,60000,Diesel,Individual,Manual,1,18.49,1493.0,100.0,7.0
2057,Chevrolet,2011,150000,80000,Petrol,Individual,Manual,1,18.0,995.0,62.0,5.0
2058,Maruti,2016,245000,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2059,Tata,2013,260000,189000,Diesel,Individual,Manual,1,21.02,1248.0,88.76,5.0
2060,Volkswagen,2014,411000,90000,Diesel,Individual,Automatic,2,21.21,1498.0,103.2,5.0
2061,Hyundai,2014,450000,56000,Diesel,Individual,Manual,1,21.9,1396.0,88.76,5.0
2062,BMW,2012,1300000,140000,Diesel,Individual,Automatic,2,18.88,1995.0,184.0,5.0
2063,Maruti,2016,351000,60000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
2064,Mahindra,2012,550000,130000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
2065,BMW,2013,1300000,140000,Diesel,Individual,Automatic,2,18.88,1995.0,184.0,5.0
2066,Tata,2013,260000,189000,Diesel,Individual,Manual,1,21.02,1248.0,88.76,5.0
2067,Volkswagen,2014,411000,90000,Diesel,Individual,Automatic,2,21.21,1498.0,103.2,5.0
2068,Hyundai,2014,450000,56000,Diesel,Individual,Manual,1,21.9,1396.0,88.76,5.0
2069,BMW,2012,1300000,140000,Diesel,Individual,Automatic,2,18.88,1995.0,184.0,5.0
2070,Maruti,2016,351000,60000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
2071,Mahindra,2012,550000,130000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
2072,BMW,2013,1300000,140000,Diesel,Individual,Automatic,2,18.88,1995.0,184.0,5.0
2073,Nissan,2016,750000,35000,Diesel,Individual,Manual,1,20.45,1461.0,83.8,5.0
2074,Nissan,2015,800000,35000,Diesel,Individual,Manual,1,20.45,1461.0,83.8,5.0
2075,Tata,2011,350000,156000,Diesel,Individual,Manual,1,11.57,2179.0,138.1,7.0
2076,Maruti,2013,200000,90000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2077,Tata,2008,150000,60000,Diesel,Individual,Manual,3,17.0,1405.0,70.0,5.0
2078,Nissan,2016,800000,36000,Diesel,Individual,Manual,1,19.01,1461.0,108.5,5.0
2079,Hyundai,2017,350000,20000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
2080,Tata,2011,350000,160000,Diesel,Individual,Manual,1,13.93,2179.0,138.0,7.0
2081,Mahindra,2006,250000,185000,Diesel,Individual,Manual,1,12.7,2609.0,116.6,9.0
2082,Tata,2010,170000,110000,Diesel,Individual,Manual,2,17.0,1405.0,71.0,5.0
2083,Renault,2018,395000,10800,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
2084,Mahindra,2012,450000,120000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
2085,Maruti,2019,500000,15000,Petrol,Individual,Manual,1,20.89,1197.0,81.8,5.0
2086,Tata,2012,200000,67500,Diesel,Individual,Manual,1,12.2,1948.0,68.0,10.0
2087,Tata,2017,1200000,30000,Diesel,Individual,Manual,1,17.6,2179.0,153.86,7.0
2088,Mahindra,2016,400000,50000,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
2089,Mahindra,2016,650000,100000,Diesel,Individual,Manual,1,18.49,1493.0,100.0,7.0
2090,Mahindra,2016,550000,150000,Diesel,Individual,Manual,1,15.96,2523.0,63.0,9.0
2091,Mahindra,2015,1100000,110000,Diesel,Individual,Manual,1,16.0,2179.0,140.0,7.0
2092,Maruti,2012,254999,30000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2093,Maruti,2011,180000,60000,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
2094,Mahindra,2010,160000,255000,Diesel,Individual,Manual,2,13.0,2489.0,95.0,8.0
2095,Chevrolet,2008,225000,120000,Diesel,Individual,Manual,2,16.52,1991.0,123.7,5.0
2096,Maruti,2015,270000,49900,Petrol,Individual,Manual,2,22.74,796.0,47.3,5.0
2097,Tata,2012,310000,86000,Diesel,Individual,Manual,1,21.12,1248.0,88.8,5.0
2098,Datsun,2015,225000,71850,Petrol,Individual,Manual,1,20.63,1198.0,67.0,5.0
2099,Fiat,2015,300000,95000,Diesel,Individual,Manual,3,21.2,1248.0,75.0,5.0
2100,Maruti,2008,250000,70000,Petrol,Individual,Manual,4,17.5,1298.0,85.8,5.0
2101,Hyundai,2011,180000,35000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
2102,Maruti,2015,550000,50000,Petrol,Individual,Manual,1,20.85,1197.0,83.14,5.0
2103,Mahindra,2007,300000,120000,Diesel,Individual,Manual,3,13.6,2523.0,63.0,7.0
2104,Hyundai,2015,900000,145000,Diesel,Individual,Manual,1,22.7,1582.0,126.2,5.0
2105,Tata,2012,254999,190000,Diesel,Individual,Manual,3,,,,
2106,Mahindra,2018,1530000,40000,Diesel,Individual,Manual,1,16.0,2179.0,138.0,7.0
2107,Maruti,2015,590000,110000,Diesel,Individual,Manual,1,27.39,1248.0,74.0,5.0
2109,Audi,2017,2600000,70000,Diesel,Individual,Automatic,1,20.38,1968.0,143.0,5.0
2110,Maruti,2016,475000,110000,Diesel,Individual,Manual,1,23.2,1248.0,73.94,5.0
2111,Hyundai,2018,700000,29000,Diesel,Individual,Manual,1,24.0,1186.0,73.97,5.0
2112,Maruti,2011,376000,60000,Petrol,Individual,Manual,1,18.9,998.0,67.1,5.0
2113,Hyundai,2002,100000,120000,Petrol,Individual,Manual,4,,,,
2114,Maruti,2004,75000,46000,Petrol,Individual,Manual,4,16.1,796.0,37.0,4.0
2115,Mahindra,2012,440000,120000,Diesel,Individual,Automatic,3,11.79,2179.0,120.0,8.0
2116,Maruti,2016,390000,80000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
2117,Toyota,2012,725000,159000,Diesel,Individual,Manual,2,12.8,2494.0,102.0,7.0
2118,Mahindra,2012,325000,110000,Diesel,Individual,Manual,2,15.96,2523.0,62.1,7.0
2119,Maruti,2010,170000,75000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
2120,Maruti,2010,215000,120000,Diesel,Individual,Manual,3,19.3,1248.0,73.9,5.0
2121,Honda,2010,350000,110000,Petrol,Individual,Manual,3,17.0,1497.0,118.0,5.0
2122,Chevrolet,2009,80000,80000,Petrol,Individual,Manual,4,18.0,995.0,62.0,5.0
2123,Hyundai,2012,195000,80000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
2124,Maruti,2011,280000,85000,Diesel,Individual,Manual,1,,,,
2125,Nissan,2014,335000,71000,Diesel,Dealer,Manual,1,21.64,1461.0,84.8,5.0
2126,Mahindra,2011,475000,108000,Diesel,Dealer,Manual,1,16.0,2179.0,140.0,7.0
2127,Renault,2015,484999,75000,Diesel,Dealer,Manual,1,19.87,1461.0,83.8,5.0
2128,Maruti,2018,650000,22000,Petrol,Individual,Manual,2,21.56,1462.0,103.25,5.0
2129,Audi,2014,1850000,76131,Diesel,Individual,Automatic,1,13.22,2967.0,241.4,5.0
2130,Hyundai,2018,700000,30000,Petrol,Individual,Manual,2,18.6,1197.0,81.83,5.0
2131,Audi,2014,3000000,65000,Diesel,Individual,Automatic,1,12.07,2967.0,241.4,7.0
2132,Mahindra,2018,900000,60000,Diesel,Individual,Manual,1,15.4,2523.0,75.0,7.0
2133,Volkswagen,2013,350000,80000,Diesel,Individual,Manual,1,22.07,1199.0,73.9,5.0
2134,Honda,2005,285000,80000,Petrol,Individual,Automatic,2,9.0,2997.0,218.0,5.0
2135,Audi,2012,1850000,70000,Diesel,Individual,Automatic,1,12.07,2967.0,241.4,7.0
2136,Maruti,2017,750000,51777,Diesel,Dealer,Manual,1,24.3,1248.0,88.5,5.0
2137,Land,2013,1650000,64788,Diesel,Dealer,Automatic,1,0.0,2179.0,115.0,5.0
2138,Honda,2018,600000,20000,Petrol,Individual,Manual,1,19.5,1199.0,88.76,5.0
2139,Volkswagen,2018,565000,19000,Petrol,Individual,Manual,1,18.78,999.0,75.0,5.0
2140,Daewoo,2000,86000,46951,Petrol,Individual,Manual,1,18.5,796.0,53.0,5.0
2141,Datsun,2016,329000,19000,Petrol,Individual,Manual,1,20.63,1198.0,67.0,5.0
2142,Ford,2016,650000,50000,Diesel,Individual,Manual,1,22.77,1498.0,98.59,5.0
2143,Hyundai,2015,822000,60000,Diesel,Individual,Manual,1,19.67,1582.0,126.2,5.0
2144,Renault,2013,345000,100000,Diesel,Individual,Manual,2,19.01,1461.0,108.45,5.0
2145,Maruti,2001,30000,10000,Petrol,Individual,Manual,1,17.3,993.0,60.0,5.0
2146,Maruti,2012,330000,50000,Diesel,Individual,Manual,2,22.9,1248.0,74.0,5.0
2147,Maruti,2014,300000,74537,Petrol,Individual,Manual,2,20.51,998.0,67.04,5.0
2148,Maruti,2009,200000,90000,Petrol,Individual,Automatic,2,12.6,1586.0,103.3,5.0
2149,Tata,2012,200000,80000,Diesel,Individual,Manual,2,,,,
2150,Chevrolet,2010,90000,70000,Petrol,Individual,Manual,2,18.0,995.0,62.0,5.0
2151,Maruti,2010,200000,80000,Petrol,Individual,Manual,2,18.9,1061.0,67.0,5.0
2152,Hyundai,2016,550000,35000,Diesel,Individual,Manual,1,24.4,1120.0,71.0,5.0
2153,Chevrolet,2015,250000,23500,Petrol,Individual,Manual,1,18.6,1199.0,76.8,5.0
2154,Honda,2017,975000,82000,Diesel,Individual,Manual,1,25.6,1498.0,97.9,5.0
2155,Toyota,2014,900000,100000,Diesel,Individual,Manual,2,12.99,2494.0,100.6,8.0
2156,Hyundai,2018,610000,15000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
2157,Maruti,2017,620000,30000,Diesel,Individual,Manual,1,27.39,1248.0,74.0,5.0
2158,Hyundai,2016,400000,30000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
2159,Maruti,2019,500000,11000,Petrol,Individual,Manual,1,21.63,998.0,67.0,5.0
2160,Datsun,2017,200000,140000,Petrol,Individual,Manual,1,19.02,1198.0,67.05,7.0
2161,Tata,2016,360000,110000,Diesel,Individual,Manual,1,23.0,1248.0,88.7,5.0
2162,Maruti,2012,252000,48000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
2163,Maruti,2012,280000,70000,Diesel,Individual,Manual,2,22.9,1248.0,74.0,5.0
2164,Maruti,2018,509999,70000,Petrol,Individual,Manual,2,22.0,1197.0,81.8,5.0
2165,Mahindra,2016,1050000,58000,Diesel,Individual,Manual,1,15.4,1997.0,120.0,7.0
2167,Maruti,2005,60000,90000,Petrol,Individual,Manual,2,17.3,993.0,60.0,5.0
2168,Mahindra,2010,320000,40000,Diesel,Individual,Manual,2,14.0,2498.0,112.0,7.0
2169,Mahindra,2013,520000,110000,Diesel,Individual,Manual,1,12.05,2179.0,120.0,9.0
2170,Tata,2007,250000,80000,Diesel,Individual,Manual,2,11.57,2179.0,138.1,7.0
2171,Maruti,2017,725000,60000,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
2172,Mahindra,2015,585000,50000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
2173,Tata,2017,430000,25000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
2174,Maruti,2011,235000,100000,Diesel,Individual,Manual,2,22.9,1248.0,74.0,5.0
2175,Maruti,2012,350000,52000,Diesel,Individual,Manual,3,19.3,1248.0,73.9,5.0
2176,Hyundai,2010,131000,80000,Petrol,Individual,Manual,3,19.81,1086.0,68.05,5.0
2177,Honda,2016,450000,85000,Diesel,Individual,Manual,1,25.8,1498.0,98.6,5.0
2178,Maruti,2016,750000,83000,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
2179,Maruti,2013,200000,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2180,Maruti,2009,125000,120000,Petrol,Individual,Manual,4,18.9,1061.0,67.0,5.0
2181,Mahindra,2014,500000,100000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
2182,Maruti,2012,380000,70000,Diesel,Individual,Manual,3,22.9,1248.0,74.0,5.0
2183,Maruti,2008,128000,19000,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
2184,Honda,2009,250000,68600,Petrol,Individual,Manual,3,17.0,1497.0,118.0,5.0
2185,Mahindra,2017,690000,60000,Diesel,Individual,Manual,1,16.5,1493.0,70.0,7.0
2186,Mahindra,2014,650000,65000,Diesel,Individual,Manual,2,15.96,2523.0,62.1,7.0
2187,Honda,2012,560000,40000,Petrol,Individual,Manual,2,16.8,1497.0,116.3,5.0
2188,Tata,2012,120000,160000,Diesel,Individual,Manual,2,,,,
2189,Maruti,2016,400000,25000,Petrol,Individual,Manual,1,23.1,998.0,67.04,5.0
2190,Maruti,2012,200000,29500,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
2191,Hyundai,2018,950000,13887,Petrol,Individual,Manual,1,17.0,1591.0,121.3,5.0
2192,Maruti,2016,300000,50000,Petrol,Individual,Manual,2,22.74,796.0,47.3,5.0
2193,Renault,2016,315000,30000,Petrol,Individual,Manual,2,25.17,799.0,53.3,5.0
2194,Maruti,2012,220000,100000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2195,Chevrolet,2011,130000,60000,Petrol,Individual,Manual,2,14.49,1399.0,92.7,5.0
2196,Hyundai,2016,595000,60000,Diesel,Individual,Manual,2,22.54,1396.0,88.73,5.0
2197,Tata,2011,110000,120000,Diesel,Individual,Manual,1,19.4,1405.0,70.0,5.0
2198,Ford,2017,680000,13500,Petrol,Individual,Manual,1,17.0,1497.0,121.36,5.0
2199,Fiat,2013,280000,52000,Diesel,Individual,Manual,1,20.3,1248.0,75.0,5.0
2200,Maruti,2017,530000,30000,Petrol,Individual,Manual,2,21.4,1197.0,83.1,5.0
2201,Hyundai,2017,610000,14000,Petrol,Individual,Manual,1,19.1,1197.0,82.0,5.0
2202,Tata,2014,500000,90000,Diesel,Individual,Manual,2,15.05,2179.0,147.9,7.0
2203,Tata,2018,500000,50000,Diesel,Individual,Manual,1,24.7,1047.0,69.0,5.0
2204,Mahindra,2010,250000,120000,Diesel,Individual,Manual,2,13.0,2489.0,95.0,8.0
2205,Hyundai,2018,325000,10000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
2206,Maruti,2018,550000,10000,Petrol,Individual,Manual,1,21.4,1197.0,83.1,5.0
2207,Maruti,2018,720000,25000,Petrol,Individual,Manual,1,20.73,1373.0,91.1,5.0
2208,Hyundai,2017,950000,20000,Petrol,Individual,Manual,1,17.0,1591.0,121.3,5.0
2209,Maruti,2013,350000,60000,Diesel,Individual,Manual,1,22.9,1248.0,74.0,5.0
2210,Hyundai,2018,500000,40000,Petrol,Individual,Manual,1,18.9,1197.0,81.86,5.0
2211,Maruti,2012,380000,60000,Diesel,Individual,Manual,1,19.3,1248.0,73.9,5.0
2212,Hyundai,2015,380000,50000,Petrol,Individual,Automatic,1,16.9,1197.0,82.0,5.0
2213,Hyundai,2017,900000,20000,Petrol,Individual,Manual,1,17.0,1591.0,121.3,5.0
2214,Maruti,2017,295000,35000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
2215,Maruti,2016,640000,40000,Diesel,Individual,Manual,1,28.09,1248.0,88.5,5.0
2216,Tata,2018,790000,60000,Diesel,Individual,Manual,1,21.5,1497.0,108.5,5.0
2217,Hyundai,2015,625000,20000,Petrol,Individual,Manual,1,17.01,1591.0,121.4,5.0
2218,Ford,2017,604000,30000,Petrol,Individual,Manual,2,17.0,1497.0,121.36,5.0
2219,Maruti,2015,315000,29000,Petrol,Individual,Manual,1,23.95,998.0,67.05,5.0
2220,Mahindra,2019,950000,17000,Diesel,Individual,Manual,1,20.0,1497.0,115.0,5.0
2221,Maruti,2017,400000,50000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
2222,Hyundai,2018,700000,42000,Petrol,Individual,Automatic,1,18.6,1368.0,98.63,5.0
2223,Toyota,2011,700000,120000,Diesel,Individual,Manual,2,12.8,2494.0,102.0,8.0
2224,Mahindra,2012,260000,110000,Diesel,Individual,Manual,1,21.03,1461.0,65.0,5.0
2225,Tata,2012,200000,90000,Diesel,Individual,Manual,1,23.57,1396.0,70.0,5.0
2226,Maruti,2020,580000,70000,Petrol,Individual,Manual,1,23.26,1197.0,88.5,5.0
2227,Volkswagen,2011,330000,66000,Diesel,Individual,Manual,2,20.5,1598.0,105.0,5.0
2228,Hyundai,2011,400000,70000,Diesel,Individual,Manual,3,16.2,1493.0,110.0,5.0
2229,Hyundai,2018,1350000,5000,Petrol,Individual,Automatic,1,14.8,1591.0,121.3,5.0
2230,Mahindra,2014,250000,50000,Diesel,Individual,Manual,2,21.03,1461.0,65.0,5.0
2231,Skoda,2019,725000,25000,Petrol,Individual,Manual,1,15.41,1598.0,103.2,5.0
2232,Maruti,2013,300000,70000,Diesel,Individual,Manual,1,23.4,1248.0,74.0,5.0
2233,Maruti,2006,120000,40000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
2234,Mahindra,2016,1175000,110000,Diesel,Individual,Manual,1,16.0,2179.0,140.0,7.0
2235,Tata,2009,380000,150000,Diesel,Individual,Manual,1,13.93,2179.0,138.0,7.0
2236,Tata,2014,400000,45000,Diesel,Individual,Manual,1,19.1,1405.0,70.0,5.0
2237,Tata,2005,140000,90000,Diesel,Individual,Manual,3,16.1,1405.0,70.0,5.0
2238,Tata,2011,229999,140000,Diesel,Individual,Manual,2,11.57,2179.0,138.1,7.0
2239,Ford,2003,110000,83000,Petrol,Individual,Manual,2,13.8,1299.0,70.0,5.0
2240,Volkswagen,2011,550000,106000,Diesel,Individual,Automatic,2,16.96,1968.0,138.1,5.0
2241,Chevrolet,2008,150000,60000,Petrol,Individual,Manual,4,15.26,1150.0,74.9,5.0
2242,Maruti,2017,265000,40000,Petrol,Individual,Manual,2,16.8,796.0,34.2,8.0
2243,Hyundai,2011,300000,138000,Petrol,Individual,Manual,3,17.0,1197.0,80.0,5.0
2244,Maruti,2015,280000,80000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
2245,Hyundai,2005,130000,50000,Petrol,Individual,Manual,2,15.3,1341.0,83.0,5.0
2246,Chevrolet,2015,350000,50000,Petrol,Individual,Manual,1,18.2,1199.0,82.4,5.0
2247,Maruti,2009,200000,120000,Petrol,Individual,Manual,1,18.5,1197.0,85.8,5.0
2248,Maruti,2018,550000,24400,Petrol,Individual,Manual,1,22.0,1197.0,81.8,5.0
2249,Mahindra,2013,400000,60000,Diesel,Individual,Manual,2,15.96,2523.0,62.1,7.0
2250,Maruti,2010,170000,120000,Petrol,Individual,Manual,2,18.5,1197.0,85.8,5.0
2251,Hyundai,2015,600000,60000,Diesel,Individual,Manual,2,24.8,1396.0,88.7,5.0
2252,Maruti,2011,130000,100000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
2254,Maruti,2011,100000,120000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
2255,Renault,2016,310000,27500,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
2256,Maruti,2007,35000,10000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
2257,Hyundai,2010,200000,120000,Petrol,Individual,Manual,3,18.5,1197.0,80.0,5.0
2258,Maruti,2009,270000,70000,Diesel,Individual,Manual,2,,,,
2259,Hyundai,2015,650000,80000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
2260,Tata,2013,210000,120000,Petrol,Individual,Manual,1,15.64,1193.0,64.1,5.0
2261,Hyundai,2015,509999,90000,Diesel,Individual,Manual,1,24.4,1120.0,71.01,5.0
2262,Ford,2013,229999,70000,Diesel,Individual,Manual,1,20.0,1399.0,68.1,5.0
2263,Renault,2014,409999,188000,Diesel,Individual,Manual,2,19.01,1461.0,108.45,5.0
2264,Chevrolet,2011,130000,67840,Petrol,Individual,Manual,1,18.0,995.0,62.0,5.0
2265,Tata,2013,95000,30000,Petrol,Individual,Manual,1,25.4,624.0,37.48,4.0
2266,Maruti,2016,225000,35000,Petrol,Individual,Manual,2,22.74,796.0,47.3,5.0
2267,Maruti,2010,256999,150000,Diesel,Individual,Manual,2,,,,
2268,Maruti,2017,775000,100000,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
2269,Maruti,2017,420000,30000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
2270,Hyundai,2016,480000,70000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
2271,Toyota,2003,200000,149032,Diesel,Individual,Manual,1,,,,
2272,Mahindra,2010,260000,380000,Diesel,Individual,Manual,2,13.6,2523.0,63.0,7.0
2273,Toyota,2011,210000,84050,Petrol,Individual,Manual,1,,,,
